id,type,speaker_or_blank,text,translation_or_blank,text_tts,lesson,section,pause_after_ms,repeat_count,repeat_style,is_key_phrase,playback_speed_hint
PODB030431,podcast,Profesor,에서 marca el lugar donde ocurre una acción.,,[teacherly] 에서 marca el lugar donde ocurre una acción.,32,explanation,700,1,normal,false,normal
PODB030432,podcast,Joon,건너면,palabra importante según el contexto,[slowly] 건너면,32,word_repeat,1500,1,slow,true,slow
PODB030433,podcast,Profesor,건너면 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 건너면 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,32,explanation,700,1,normal,false,normal
PODB030434,podcast,Joon,돼요,palabra importante según el contexto,[slowly] 돼요,32,word_repeat,1500,1,slow,true,slow
PODB030435,podcast,Profesor,돼요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 돼요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,32,explanation,700,1,normal,false,normal
PODB030436,podcast,Profesor,"Las partículas importantes aquí son 가, 에서. En coreano, las partículas muestran la función de cada palabra. 있어요 puede significar “hay”, “existe” o “está”, dependiendo del contexto.",,"[teacherly] Las partículas importantes aquí son 가, 에서. En coreano, las partículas muestran la función de cada palabra. 있어요 puede significar “hay”, “existe” o “está”, dependiendo del contexto.",32,grammar,800,1,normal,false,normal
PODB030437,podcast,Profesor,Ahora escucha la frase completa lentamente.,,[teacherly] Ahora escucha la frase completa lentamente.,32,phrase_repeat,500,1,normal,false,normal
PODB030438,podcast,Joon,조금 더 가면 다리가 있어요. 거기에서 건너면 돼요.,"Si vamos un poco más, hay un puente. Podemos cruzar por allí.",[slowly] 조금 더 가면 다리가 있어요. 거기에서 건너면 돼요.,32,phrase_repeat,2500,1,slow,true,slow
PODB030439,podcast,Joon,조금 더 가면 다리가 있어요. 거기에서 건너면 돼요.,"Si vamos un poco más, hay un puente. Podemos cruzar por allí.",[natural] 조금 더 가면 다리가 있어요. 거기에서 건너면 돼요.,32,phrase_repeat,1000,1,natural,true,normal
PODB030440,podcast,Profesor,"La frase importante es 비가 많이 오면 다리가 미끄러워져요.. Significa “Si llueve mucho, el puente se vuelve resbaloso.”. Suena natural dentro del contexto. Se usa para expresar esta idea de forma natural en la situación de la lección. Literalmente sería algo como: “palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, partícula, palabra importante según el contexto”. Palabras y bloques importantes: 비가 = palabra importante según el contexto; 많이 = palabra importante según el contexto; 오면 = palabra importante según el contexto; 다리 = palabra importante según el contexto; 가 es partícula; 미끄러워져요 = palabra importante según el contexto. Las partículas importantes aquí son 가. En coreano, las partículas muestran la función de cada palabra.","Si llueve mucho, el puente se vuelve resbaloso.","[teacherly] La frase importante es 비가 많이 오면 다리가 미끄러워져요.. Significa “Si llueve mucho, el puente se vuelve resbaloso.”. Suena natural dentro del contexto. Se usa para expresar esta idea de forma natural en la situación de la lección. Literalmente sería algo como: “palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, partícula, palabra importante según el contexto”. Palabras y bloques importantes: 비가 = palabra importante según el contexto; 많이 = palabra importante según el contexto; 오면 = palabra importante según el contexto; 다리 = palabra importante según el contexto; 가 es partícula; 미끄러워져요 = palabra importante según el contexto. Las partículas importantes aquí son 가. En coreano, las partículas muestran la función de cada palabra.",32,explanation,500,1,normal,true,normal
PODB030441,podcast,Profesor,Primero vamos palabra por palabra.,,[teacherly] Primero vamos palabra por palabra.,32,breakdown,500,1,normal,false,normal
PODB030442,podcast,Hana,비가,palabra importante según el contexto,[slowly] 비가,32,word_repeat,1500,1,slow,true,slow
PODB030443,podcast,Profesor,비가 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 비가 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,32,explanation,700,1,normal,false,normal
PODB030444,podcast,Hana,많이,palabra importante según el contexto,[slowly] 많이,32,word_repeat,1500,1,slow,true,slow
PODB030445,podcast,Profesor,많이 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 많이 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,32,explanation,700,1,normal,false,normal
PODB030446,podcast,Hana,오면,palabra importante según el contexto,[slowly] 오면,32,word_repeat,1500,1,slow,true,slow
PODB030447,podcast,Profesor,오면 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 오면 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,32,explanation,700,1,normal,false,normal
PODB030448,podcast,Hana,다리,palabra importante según el contexto,[slowly] 다리,32,word_repeat,1500,1,slow,true,slow
PODB030449,podcast,Profesor,다리 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 다리 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,32,explanation,700,1,normal,false,normal
PODB030450,podcast,Hana,가,partícula,[slowly] 가,32,word_repeat,1000,1,slow,true,slow
PODB030451,podcast,Profesor,가 es una partícula de sujeto. Marca quién o qué realiza o tiene la idea principal.,,[teacherly] 가 es una partícula de sujeto. Marca quién o qué realiza o tiene la idea principal.,32,explanation,700,1,normal,false,normal
PODB030452,podcast,Hana,미끄러워져요,palabra importante según el contexto,[slowly] 미끄러워져요,32,word_repeat,1500,1,slow,true,slow
PODB030453,podcast,Profesor,미끄러워져요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 미끄러워져요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,32,explanation,700,1,normal,false,normal
PODB030454,podcast,Profesor,"Las partículas importantes aquí son 가. En coreano, las partículas muestran la función de cada palabra.",,"[teacherly] Las partículas importantes aquí son 가. En coreano, las partículas muestran la función de cada palabra.",32,grammar,800,1,normal,false,normal
PODB030455,podcast,Profesor,Ahora escucha la frase completa lentamente.,,[teacherly] Ahora escucha la frase completa lentamente.,32,phrase_repeat,500,1,normal,false,normal
PODB030456,podcast,Hana,비가 많이 오면 다리가 미끄러워져요.,"Si llueve mucho, el puente se vuelve resbaloso.",[slowly] 비가 많이 오면 다리가 미끄러워져요.,32,phrase_repeat,2500,1,slow,true,slow
PODB030457,podcast,Hana,비가 많이 오면 다리가 미끄러워져요.,"Si llueve mucho, el puente se vuelve resbaloso.",[natural] 비가 많이 오면 다리가 미끄러워져요.,32,phrase_repeat,1000,1,natural,true,normal
PODB030458,podcast,Profesor,"La frase importante es 그럼 오늘은 괜찮아요?. Significa “Entonces, ¿hoy está bien?”. Suena como pregunta natural. Se usa para expresar esta idea de forma natural en la situación de la lección. Literalmente sería algo como: “palabra importante según el contexto, palabra importante según el contexto, partícula, palabra importante según el contexto”. Palabras y bloques importantes: 그럼 = palabra importante según el contexto; 오늘 = palabra importante según el contexto; 은 es partícula; 괜찮아요 = palabra importante según el contexto. Las partículas importantes aquí son 은. En coreano, las partículas muestran la función de cada palabra.","Entonces, ¿hoy está bien?","[teacherly] La frase importante es 그럼 오늘은 괜찮아요?. Significa “Entonces, ¿hoy está bien?”. Suena como pregunta natural. Se usa para expresar esta idea de forma natural en la situación de la lección. Literalmente sería algo como: “palabra importante según el contexto, palabra importante según el contexto, partícula, palabra importante según el contexto”. Palabras y bloques importantes: 그럼 = palabra importante según el contexto; 오늘 = palabra importante según el contexto; 은 es partícula; 괜찮아요 = palabra importante según el contexto. Las partículas importantes aquí son 은. En coreano, las partículas muestran la función de cada palabra.",32,explanation,500,1,normal,true,normal
PODB030459,podcast,Profesor,Primero vamos palabra por palabra.,,[teacherly] Primero vamos palabra por palabra.,32,breakdown,500,1,normal,false,normal
PODB030460,podcast,Saul,그럼,palabra importante según el contexto,[slowly] 그럼,32,word_repeat,1500,1,slow,true,slow
PODB030461,podcast,Profesor,그럼 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 그럼 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,32,explanation,700,1,normal,false,normal
PODB030462,podcast,Saul,오늘,palabra importante según el contexto,[slowly] 오늘,32,word_repeat,1500,1,slow,true,slow
PODB030463,podcast,Profesor,오늘 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 오늘 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,32,explanation,700,1,normal,false,normal
PODB030464,podcast,Saul,은,partícula,[slowly] 은,32,word_repeat,1000,1,slow,true,slow
PODB030465,podcast,Profesor,은 es una partícula de tema. Marca de qué estamos hablando.,,[teacherly] 은 es una partícula de tema. Marca de qué estamos hablando.,32,explanation,700,1,normal,false,normal
PODB030466,podcast,Saul,괜찮아요,palabra importante según el contexto,[slowly] 괜찮아요,32,word_repeat,1500,1,slow,true,slow
PODB030467,podcast,Profesor,괜찮아요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 괜찮아요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,32,explanation,700,1,normal,false,normal
PODB030468,podcast,Profesor,"Las partículas importantes aquí son 은. En coreano, las partículas muestran la función de cada palabra.",,"[teacherly] Las partículas importantes aquí son 은. En coreano, las partículas muestran la función de cada palabra.",32,grammar,800,1,normal,false,normal
PODB030469,podcast,Profesor,Ahora escucha la frase completa lentamente.,,[teacherly] Ahora escucha la frase completa lentamente.,32,phrase_repeat,500,1,normal,false,normal
PODB030470,podcast,Saul,그럼 오늘은 괜찮아요?,"Entonces, ¿hoy está bien?",[slowly] 그럼 오늘은 괜찮아요?,32,phrase_repeat,2500,1,slow,true,slow
PODB030471,podcast,Saul,그럼 오늘은 괜찮아요?,"Entonces, ¿hoy está bien?",[natural] 그럼 오늘은 괜찮아요?,32,phrase_repeat,1000,1,natural,true,normal
PODB030472,podcast,Profesor,Repaso final: escucha otra vez las frases clave e intenta repetirlas sin mirar el texto.,,[teacherly] Repaso final: escucha otra vez las frases clave e intenta repetirlas sin mirar el texto.,32,review,0,1,normal,false,normal
PODB030473,podcast,Profesor,Buen trabajo. Esta lección ya está lista para escuchar de nuevo en modo repaso.,,[teacherly] Buen trabajo. Esta lección ya está lista para escuchar de nuevo en modo repaso.,32,outro,0,1,normal,false,normal
PODB030474,podcast,Profesor,Hoy vamos a escuchar y entender la Lección 33.,,[teacherly] Hoy vamos a escuchar y entender la Lección 33.,33,intro,0,1,normal,false,normal
PODB030475,podcast,Profesor,Primero escucha la escena completa.,,[teacherly] Primero escucha la escena completa.,33,intro,0,1,normal,false,normal
